Magazijn,Artikel,Artikelomschrijving,Magazijnlocatie,ABC-teken,Vestiging,Artikelsoort,Goederengroep,Goed.groep omschr.
2301,1492076,BORGVEER BUITEN 100MM,KAST-01-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492073,BORGVEER BUITEN 76MM,KAST-01-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492075,BORGVEER BUITEN 100X4MM,KAST-01-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492077,BORGVEER BUITEN 150MM,KAST-01-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492074,BORGVEER BUITEN 85MM,KAST-01-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492082,BORGVEER BINNEN 28MM,KAST-01-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492078,BORGVEER BINNEN 8MM,KAST-01-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492079,BORGVEER BINNEN 10MM,KAST-01-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492080,BORGVEER BINNEN 12MM,KAST-01-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492081,BORGVEER BINNEN 22MM,KAST-01-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492087,BORGVEER BINNEN 46MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492083,BORGVEER BINNEN 30MM,KAST-01-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492086,BORGVEER BINNEN 44MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492085,BORGVEER BINNEN 42MM,KAST-01-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492084,BORGVEER BINNEN 40MM,KAST-01-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492089,BORGVEER BINNEN 52MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492092,BORGVEER BINNEN 65MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492090,BORGVEER BINNEN 60MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492088,BORGVEER BINNEN 50MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492091,BORGVEER BINNEN 62MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492096,BORGRING M6 NYLON,KAST-02-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492093,BORGVEER BINNEN 70MM,KAST-01-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492097,BORGRING M8 NYLON,KAST-02-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492094,BORGVEER BINNEN 140MM,KAST-01-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492095,BORGRING M5 NYLON,KAST-02-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492102,PAKK.RING POLYTH. 142X90X3MM,KAST-18-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492101,PAKK.RING POLYTH. 130X75X3MM,KAST-18-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492098,BORGRING M10 NYLON,KAST-02-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492099,BORGRING M16 NYLON,KAST-02-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492100,PAKK.RING POLYTH. 75X26X3MM,KAST-18-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492105,PAKK.RING NOVAPRESS MULTI 120X70X2MM,KAST-18-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492106,PAKK.RING NOVAPRESS MULTI 160X100X2MM,KAST-18-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492107,PAKK.RING NOVAPRESS MULTI 180X110X2MM,KAST-18-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492103,PAKK.RING POLYTH. 194X130X3MM,KAST-18-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492104,PAKK.RING POLYTH. 330X257X3MM,KAST-18-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492110,PAKK.RING NOVAPRESS MULTI 95X42X3MM,KAST-18-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492111,PAKK.RING NOVAPRESS MULTI 110X55X3MM,KAST-18-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492108,PAKK.RING NOVAPRESS MULTI 75X27X3MM,KAST-18-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492112,PAKK.RING NOVAPRESS MULTI 120X67X3MM,KAST-18-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492109,PAKK.RING NOVAPRESS MULTI 80X32X3MM,KAST-18-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492115,PAKK.RING NOVAPRESS MULTI 160X103X3MM,KAST-18-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492113,PAKK.RING NOVAPRESS MULTI 130X70X3MM,KAST-18-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492114,PAKK.RING NOVAPRESS MULTI 140X90X3MM,KAST-18-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492116,PAKK.RING NOVAPRESS MULTI 195X130X3MM,KAST-18-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492117,PAKK.RING NOVAPRESS MULTI 220X152X3MM,KAST-18-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492120,PAKK.RING NOVAPRESS MULTI 300X225X3MM,KAST-18-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492119,PAKK.RING NOVAPRESS MULTI 275X207X3MM,KAST-18-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492118,PAKK.RING NOVAPRESS MULTI 250X180X3MM,KAST-18-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492122,PAKK.RING NOVAPRESS MULTI 350X275X3MM,KAST-18-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492121,PAKK.RING NOVAPRESS MULTI 330X257X3MM,KAST-18-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492123,PAKK.RING NOVAPRESS MULTI 380X304X3MM,KAST-18-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492124,PAKK.RING NOVAPRESS MULTI 440X354X3MM,KAST-18-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492125,PAKK.RING NOVAPRESS MULTI 488X408X3MM,KAST-18-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492126,SMEERNIPPEL M6X1 VERZINKT,KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492127,SMEERNIPPEL M6X1 VERZINKT 90Ø,KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492130,"SMEERNIPPEL 1/8"" RVS",KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492128,SMEERNIPPEL M8X1 VERZINKT,KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492129,SMEERNIPPEL M8X1 VERZINKT 90Ø,KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492131,"SMEERNIPPEL 1/8"" VERZINKT",KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492132,SMEERNIPPEL 1/8'' VERZINKT 45Ø,KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492137,STAALDRAADKLEM 6MM VERZINKT,KAST-02-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492136,STAALDRAADKLEM 5MM VERZINKT,KAST-02-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492134,"SMEERNIPPEL 1/4"" RVS",KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492135,SMEERNIPPEL 1/4'' VERZINKT 45Ø,KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492133,SMEERNIPPEL 1/8'' VERZINKT 90Ø,KAST-02-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492140,STAALDRAADKLEM 13MM VERZINKT,KAST-02-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492138,STAALDRAADKLEM 8MM VERZINKT,KAST-02-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492139,STAALDRAADKLEM 10MM VERZINKT,KAST-02-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492142,SLANGKLEM 8 - 14MM A4,KAST-02-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492141,STAALDRAADKLEM 16MM VERZINKT,KAST-02-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492145,SLANGKLEM 22 - 32MM A4,KAST-02-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492146,SLANGKLEM 32 - 44MM A4,KAST-02-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492147,SLANGKLEM 44 - 56MM A4,KAST-02-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492143,SLANGKLEM 13 - 20MM A4,KAST-02-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492144,SLANGKLEM 15- 24MM A4,KAST-02-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492152,SLANGKLEM 130 - 165MM A4,KAST-02-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492150,SLANGKLEM 87 - 112MM A4,KAST-02-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492151,SLANGKLEM 104 - 138MM A4,KAST-02-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492148,SLANGKLEM 58 - 75MM A4,KAST-02-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492149,SLANGKLEM 68 - 85MM A4,KAST-02-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492154,SLANGKLEM 175 - 205MM A4,KAST-02-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492153,SLANGKLEM 150 - 180MM A4,KAST-02-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492157,"SLANGREDDER 3/8""",KAST-02-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492155,SLANGKLEM 200 - 231MM A4,KAST-02-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492156,"SLANGREDDER 1/4""",KAST-02-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492159,"SLANGREDDER 3/4""",KAST-02-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492161,DRAADNAGEL BLANK 100X4MM,KAST-04-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492160,"SLANGREDDER 1""",KAST-02-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492158,"SLANGREDDER 1/2""",KAST-02-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492163,RINGTONG AMP M3 ROOD,KAST-05-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492165,RINGTONG AMP M5 ROOD,KAST-05-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492166,STOOTVERBINDER AMP ROOD,KAST-05-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492164,RINGTONG AMP M4 ROOD,KAST-05-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492167,"KONTAKTKLEM AMP 2,8X0,3MM ROOD",KAST-05-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492168,"KONTAKTKLEM AMP 4,8X0,5MM ROOD",KAST-05-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492170,BUSKONTAKT AMP D=3MM ROOD,KAST-05-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492172,RINGTONG AMP M5 BLAUW,KAST-05-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492169,PENSTEKER KLAUKE D=3MM ROOD,KAST-05-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492173,RINGTONG AMP M6 BLAUW,KAST-05-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492171,RINGTONG AMP M4 BLAUW,KAST-05-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492177,"KONTAKTKLEM AMP 6,3X0,8MM BLAUW",KAST-05-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492175,STOOTVERBINDER AMP BLAUW,KAST-05-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492174,RINGTONG AMP M8 BLAUW,KAST-05-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492176,"KONTAKTKLEM AMP 4,8X0,5MM BLAUW",KAST-05-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492178,"KONTAKTKLEM AMP + NEVEN 6,3X0,8MM BLAUW",KAST-05-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492183,RINGTONG AMP M8 GEEL,KAST-05-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492179,"KONTAKTTONG AMP 6,3X0,8MM BLAUW",KAST-05-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492181,RINGTONG AMP M5 GEEL,KAST-05-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492182,RINGTONG AMP M6 GEEL,KAST-05-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492180,RINGTONG AMP M4 GEEL,KAST-05-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492188,KROONKLEMSTROOK NYLON 12P 4QMM,KAST-13-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492187,KROONSTEEN PORSELEIN 2P,KAST-13-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492184,RINGTONG AMP M10 GEEL,KAST-05-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492186,"KONTAKTTONG AMP 6,3X0,8MM GEEL",KAST-05-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492185,"KONTAKTKLEM AMP 6,3X0,8MM GEEL",KAST-05-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492190,PASSCHROEF 16A 5SH3-14,KAST-17-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492191,PASSCHROEF 20A 5SH3-15,KAST-17-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492192,PASSCHROEF 25A 5SH3-16,KAST-17-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492193,PASSCHROEF 35A 5SH3-17,KAST-17-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492189,KROONKLEMSTROOK ISOLIET 12P 6QMM,KAST-13-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492195,SCHROEFKOP 25A PORSELEIN K-11,KAST-17-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492196,SCHROEFKOP 63A PORSELEIN K-111,KAST-17-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492194,PASSCHROEF 63A 5SH3-20,KAST-17-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492197,ZEKERING 2A 500V SNEL D11,KAST-17-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492198,ZEKERING 4A 500V SNEL D11,KAST-17-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492199,ZEKERING 6A 500V SNEL D11,KAST-17-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492202,ZEKERING 20A 500V SNEL D11,KAST-17-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492201,ZEKERING 16A 500V SNEL D11,KAST-17-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492200,ZEKERING 10A 500V SNEL D11,KAST-17-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492203,ZEKERING 35A 500V SNEL D111,KAST-17-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492207,ZEKERING 16A 500V TRAAG DT11,KAST-17-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492206,ZEKERING 10A 500V TRAAG DT11,KAST-17-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492208,ZEKERING 25A 500V TRAAG DT11,KAST-17-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492205,ZEKERING 6A 500V TRAAG DT11,KAST-17-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492204,ZEKERING 50A 500V SNEL D111,KAST-17-09,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492213,"ZEKERING GLAS 0,5A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492209,ZEKERING 35A 500V TRAAG DT111,KAST-17-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492212,"ZEKERING GLAS 0,4A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492210,ZEKERING 63A 500V TRAAG DT111,KAST-17-08,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492211,ZEKERING 6A 500V TRAAG 13X50MM,KAST-17-07,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492216,ZEKERING GLAS 1A TRAAG 5X20MM,KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492214,"ZEKERING GLAS 0,63A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492217,"ZEKERING GLAS 1,25A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492215,"ZEKERING GLAS 0,8A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492218,"ZEKERING GLAS 1,6A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492219,ZEKERING GLAS 2A TRAAG 5X20MM,KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492223,"ZEKERING GLAS 6,3A TRAAG 5X20MM",KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492220,"ZEKERING GLAS 2,5A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492222,ZEKERING GLAS 5A TRAAG 5X20MM,KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492221,"ZEKERING GLAS 3,15A TRAAG 5X20MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492225,ZEKERING GLAS 10A TRAAG 5X20MM,KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492224,ZEKERING GLAS 8A TRAAG 5X20MM,KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492226,"ZEKERING GLAS 0,05A SNEL 5X20MM",KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492227,"ZEKERING GLAS 0,1A SNEL 5X20MM",KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492228,"ZEKERING GLAS 0,125A SNEL 5X20MM",KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492233,"ZEKERING GLAS 0,63A SNEL 5X20MM",KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492232,"ZEKERING GLAS 0,5A SNEL 5X20MM",KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492229,"ZEKERING GLAS 0,16A SNEL 5X20MM",KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492230,"ZEKERING GLAS 0,25A SNEL 5X20MM",KAST-17-05,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492231,"ZEKERING GLAS 0,315A SNEL 5X20MM",KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492237,ZEKERING GLAS 2A SNEL 5X20MM,KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492234,ZEKERING GLAS 1A SNEL 5X20MM,KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492238,"ZEKERING GLAS 2,5A SNEL 5X20MM",KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492235,"ZEKERING GLAS 1,25A SNEL 5X20MM",KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492236,"ZEKERING GLAS 1,6A SNEL 5X20MM",KAST-17-04,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492240,ZEKERING GLAS 4A SNEL 5X20MM,KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492239,"ZEKERING GLAS 3,15A SNEL 5X20MM",KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492241,ZEKERING GLAS 5A SNEL 5X20MM,KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492242,"ZEKERING GLAS 6,3A SNEL 5X20MM",KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492243,ZEKERING GLAS 8A SNEL 5X20MM,KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492244,ZEKERING GLAS 16A SNEL 5X20MM,KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492245,"ZEKERING GLAS 0,63A SNEL 6X32MM",KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492246,"ZEKERING GLAS 0,25A SNEL 6X32MM",KAST-17-03,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492247,"ZEKERING GLAS 0,8A SNEL 6X32MM",KAST-17-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492248,ZEKERING GLAS 1A SNEL 6X32MM,KAST-17-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492249,ZEKERING GLAS 4A SNEL 6X32MM,KAST-17-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492250,ZEKERING GLAS 5A SNEL 6X32MM,KAST-17-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492251,ZEKERING GLAS 10A SNEL 6X32MM,KAST-17-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492252,ZEKERING GLAS 8A SNEL 32X6MM,KAST-17-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492253,"ZEKERING GLAS 0,05A TRAAG 6X32MM",KAST-17-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492254,ZEKERING GLAS 2A TRAAG 6X32MM,KAST-17-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492258,ZEKERING GLAS 25A TRAAG 6X32MM,KAST-17-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492255,"ZEKERING GLAS 3,15A TRAAG 6X32MM",KAST-17-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492256,ZEKERING GLAS 5A TRAAG 6X32MM,KAST-17-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492257,ZEKERING GLAS 10A TRAAG 6X32MM,KAST-17-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492261,"SOK 3/4"" HOSTALITPIJP",KAST-13-12,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492262,KLEMBLOK POLFIX 19MM VSV GRIJS 350190,KAST-13-01,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492264,LASDOOS ATTEMA AK2 95X95X55MM,KAST-13-02,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492265,STARTER OSRAM TL-LAMP ST-151 20W,KAST-12-11,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492260,"ZEKERING GLAS 6,3A SUPERSNEL 32X6MM",KAST-17-06,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492302,STROMINGSMETER EARL 778 DN25 300L/H,1_039-06-6,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1492302,STROMINGSMETER EARL 778 DN25 300L/H,1_039-06-6,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1492266,"LAMP TELEFOON 50MA 24V 5,5X30MM",KAST-12-10,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492296,SNELBINDER ABV-218 ROOD L=18CM,Q05-1,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492298,SNELBINDER ABVS-270 ROOD L=70CM,Q05-1,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
2301,1492302,STROMINGSMETER EARL 778 DN25 300L/H,1_039-06-6,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1492302,STROMINGSMETER EARL 778 DN25 300L/H,1_039-06-6,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1492297,SNELBINDER ABV-232 ROOD L=32CM,Q05-1,C,NRNX,Z00D,PM0635,Alg.Onderh.Hulpst.
